ID_PEDIDO,ID_EMPRESA,EMPRESA_RAZAO_SOCIAL,EMPRESA_FANTASIA,EMPRESA_CNPJ_CPF,EMPRESA_TIPO_PESSOA,RUA,NUMERO,BAIRRO,CEP,CIDADE,ESTADO,NR_PEDIDO,SITUACAO_PEDIDO,TIPO_PEDIDO,DT_CRIACAO_PEDIDO,DT_PRZ_PROGRAMADO_PEDIDO,ID_MATERIAL,PRODUTO_COD_INTERNO,PRODUTO_DESCRICAO,QTDE,UNIDADE_MEDIDA,PR_UNITARIO_ITEM,PR_DESCONTO_ITEM,PR_TOTAL_ITEM,VENDEDOR_DO_PEDIDO,NUMERO_DA_NOTA_FISCAL,TIPO_DE_PAGAMENTO,PRAZO_DE_PAGAMENTO
167,4201,M P DA ROCHA E L BEZERRA LTDA,MOO VEGGIE FOOD RESTAURANTE,51697100000000,PESSOA JURIDICA,RUA DEMETRIO RIBEIRO,466,CENTRO HISTORICO,90010312,PORTO ALEGRE,RS,167,FATURADO,PEDIDO VENDA,1/9/2024,1/9/2024,3603,3603,ABACAXI PEROLA MEDIO,4,UN,"7,25",0,29,HORTTI,1555,PIX,A VISTA
167,4201,M P DA ROCHA E L BEZERRA LTDA,MOO VEGGIE FOOD RESTAURANTE,51697100000000,PESSOA JURIDICA,RUA DEMETRIO RIBEIRO,466,CENTRO HISTORICO,90010312,PORTO ALEGRE,RS,167,FATURADO,PEDIDO VENDA,1/9/2024,1/9/2024,11192,11192,BATATA DOCE POLPA ROXA,3,KG,"10,15",0,"30,45",HORTTI,1555,PIX,A VISTA
167,4201,M P DA ROCHA E L BEZERRA LTDA,MOO VEGGIE FOOD RESTAURANTE,51697100000000,PESSOA JURIDICA,RUA DEMETRIO RIBEIRO,466,CENTRO HISTORICO,90010312,PORTO ALEGRE,RS,167,FATURADO,PEDIDO VENDA,1/9/2024,1/9/2024,11315,11315,LARANJA SUCO MEDIA VERDE,6,KG,"4,03",0,"24,18",HORTTI,1555,PIX,A VISTA
168,4189,BENDITA HORTA COM DE PROD NATURAIS LTDA ME,BENDITA HORTA,20103800000000,PESSOA JURIDICA,RUA SILVA JARDIM,298,AUXILIADORA,90450070,PORTO ALEGRE,RS,168,FATURADO,PEDIDO VENDA,1/9/2024,1/9/2024,129,129,ALFACE CRESPA VERDE,8,UN,"3,04",0,"24,32",HORTTI,1556,BOLETO CORA,7 DD
168,4189,BENDITA HORTA COM DE PROD NATURAIS LTDA ME,BENDITA HORTA,20103800000000,PESSOA JURIDICA,RUA SILVA JARDIM,298,AUXILIADORA,90450070,PORTO ALEGRE,RS,168,FATURADO,PEDIDO VENDA,1/9/2024,1/9/2024,492,492,SALSA,2,UN,"2,9",0,"5,8",HORTTI,1556,BOLETO CORA,7 DD
168,4189,BENDITA HORTA COM DE PROD NATURAIS LTDA ME,BENDITA HORTA,20103800000000,PESSOA JURIDICA,RUA SILVA JARDIM,298,AUXILIADORA,90450070,PORTO ALEGRE,RS,168,FATURADO,PEDIDO VENDA,1/9/2024,1/9/2024,513,513,CEBOLINHA VERDE,2,UN,"2,9",0,"5,8",HORTTI,1556,BOLETO CORA,7 DD
168,4189,BENDITA HORTA COM DE PROD NATURAIS LTDA ME,BENDITA HORTA,20103800000000,PESSOA JURIDICA,RUA SILVA JARDIM,298,AUXILIADORA,90450070,PORTO ALEGRE,RS,168,FATURADO,PEDIDO VENDA,1/9/2024,1/9/2024,3295,3295,CENOURA GRAUDA,20.1,KG,"4,35",0,"87,44",HORTTI,1556,BOLETO CORA,7 DD
169,4190,MORGANA FONSECA LUCHESE BONATTO EIRELI,BALAO AZUL QUINTINO,2598010000000,PESSOA JURIDICA,RUA QUINTINO BOCAIÚVA,1587,RIO BRANCO,90440051,PORTO ALEGRE,RS,169,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,8,8,CEBOLA PRIMEIRA,0.67,KG,"4,71",0,"3,16",HORTTI,1564,BOLETO CORA,14 DD
169,4190,MORGANA FONSECA LUCHESE BONATTO EIRELI,BALAO AZUL QUINTINO,2598010000000,PESSOA JURIDICA,RUA QUINTINO BOCAIÚVA,1587,RIO BRANCO,90440051,PORTO ALEGRE,RS,169,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,26,26,BROCOLIS,1,UN,"5,8",0,"5,8",HORTTI,1564,BOLETO CORA,14 DD
169,4190,MORGANA FONSECA LUCHESE BONATTO EIRELI,BALAO AZUL QUINTINO,2598010000000,PESSOA JURIDICA,RUA QUINTINO BOCAIÚVA,1587,RIO BRANCO,90440051,PORTO ALEGRE,RS,169,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,29,29,COUVE FLOR,2,UN,"6,89",0,"13,78",HORTTI,1564,BOLETO CORA,14 DD
169,4190,MORGANA FONSECA LUCHESE BONATTO EIRELI,BALAO AZUL QUINTINO,2598010000000,PESSOA JURIDICA,RUA QUINTINO BOCAIÚVA,1587,RIO BRANCO,90440051,PORTO ALEGRE,RS,169,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,35,35,MELAO ESPANHOL,02.04,KG,"7,25",0,"14,79",HORTTI,1564,BOLETO CORA,14 DD
169,4190,MORGANA FONSECA LUCHESE BONATTO EIRELI,BALAO AZUL QUINTINO,2598010000000,PESSOA JURIDICA,RUA QUINTINO BOCAIÚVA,1587,RIO BRANCO,90440051,PORTO ALEGRE,RS,169,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,86,86,MACA GALA,2.1,KG,"10,08",0,"21,17",HORTTI,1564,BOLETO CORA,14 DD
169,4190,MORGANA FONSECA LUCHESE BONATTO EIRELI,BALAO AZUL QUINTINO,2598010000000,PESSOA JURIDICA,RUA QUINTINO BOCAIÚVA,1587,RIO BRANCO,90440051,PORTO ALEGRE,RS,169,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,113,113,TOMATE LONGA VIDA PRIMEIRA,2.095,KG,"7,97",0,"16,7",HORTTI,1564,BOLETO CORA,14 DD
169,4190,MORGANA FONSECA LUCHESE BONATTO EIRELI,BALAO AZUL QUINTINO,2598010000000,PESSOA JURIDICA,RUA QUINTINO BOCAIÚVA,1587,RIO BRANCO,90440051,PORTO ALEGRE,RS,169,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,494,494,MORANGO BANDEJA 250G,4,UN,"8,7",0,"34,8",HORTTI,1564,BOLETO CORA,14 DD
169,4190,MORGANA FONSECA LUCHESE BONATTO EIRELI,BALAO AZUL QUINTINO,2598010000000,PESSOA JURIDICA,RUA QUINTINO BOCAIÚVA,1587,RIO BRANCO,90440051,PORTO ALEGRE,RS,169,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,504,504,BANANA PRATA PRIMEIRA,6.37,KG,"7,11",0,"45,29",HORTTI,1564,BOLETO CORA,14 DD
169,4190,MORGANA FONSECA LUCHESE BONATTO EIRELI,BALAO AZUL QUINTINO,2598010000000,PESSOA JURIDICA,RUA QUINTINO BOCAIÚVA,1587,RIO BRANCO,90440051,PORTO ALEGRE,RS,169,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,2922,2922,ALHO IMPORTADO,0.45,KG,"26,82",0,"12,07",HORTTI,1564,BOLETO CORA,14 DD
169,4190,MORGANA FONSECA LUCHESE BONATTO EIRELI,BALAO AZUL QUINTINO,2598010000000,PESSOA JURIDICA,RUA QUINTINO BOCAIÚVA,1587,RIO BRANCO,90440051,PORTO ALEGRE,RS,169,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,3603,3603,ABACAXI PEROLA MEDIO,1,UN,"7,25",0,"7,25",HORTTI,1564,BOLETO CORA,14 DD
169,4190,MORGANA FONSECA LUCHESE BONATTO EIRELI,BALAO AZUL QUINTINO,2598010000000,PESSOA JURIDICA,RUA QUINTINO BOCAIÚVA,1587,RIO BRANCO,90440051,PORTO ALEGRE,RS,169,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,3958,3958,PESSEGO NACIONAL,03.01,UN,"9,66",0,"29,08",HORTTI,1564,BOLETO CORA,14 DD
169,4190,MORGANA FONSECA LUCHESE BONATTO EIRELI,BALAO AZUL QUINTINO,2598010000000,PESSOA JURIDICA,RUA QUINTINO BOCAIÚVA,1587,RIO BRANCO,90440051,PORTO ALEGRE,RS,169,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,11397,11397,MANGA TOMMY,2.045,KG,"6,45",0,"13,19",HORTTI,1564,BOLETO CORA,14 DD
169,4190,MORGANA FONSECA LUCHESE BONATTO EIRELI,BALAO AZUL QUINTINO,2598010000000,PESSOA JURIDICA,RUA QUINTINO BOCAIÚVA,1587,RIO BRANCO,90440051,PORTO ALEGRE,RS,169,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,11507,11507,MAMAO FORMOSA,1.71,KG,"6,53",0,"11,17",HORTTI,1564,BOLETO CORA,14 DD
169,4190,MORGANA FONSECA LUCHESE BONATTO EIRELI,BALAO AZUL QUINTINO,2598010000000,PESSOA JURIDICA,RUA QUINTINO BOCAIÚVA,1587,RIO BRANCO,90440051,PORTO ALEGRE,RS,169,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,11514,11514,OVO BRANCO 30 UN,1,BJ,"19,94",0,"19,94",HORTTI,1564,BOLETO CORA,14 DD
170,3574,ALBAN ROSSOLLIN CAFE E BOULANGERIE LTDA - ALBAN ROSSOLLIN,LARTISAN,25306500000000,PESSOA JURIDICA,RUA CORONEL BORDINI,232,TRES FIGUEIRAS,90440002,PORTO ALEGRE,RS,170,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,129,129,ALFACE CRESPA VERDE,7,UN,"3,04",0,"21,28",HORTTI,1560,CARTÃO DE CRÉDITO,A VISTA
170,3574,ALBAN ROSSOLLIN CAFE E BOULANGERIE LTDA - ALBAN ROSSOLLIN,LARTISAN,25306500000000,PESSOA JURIDICA,RUA CORONEL BORDINI,232,TRES FIGUEIRAS,90440002,PORTO ALEGRE,RS,170,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,157,157,LIMAO TAITI,1.015,KG,"4,03",0,"4,09",HORTTI,1560,CARTÃO DE CRÉDITO,A VISTA
170,3574,ALBAN ROSSOLLIN CAFE E BOULANGERIE LTDA - ALBAN ROSSOLLIN,LARTISAN,25306500000000,PESSOA JURIDICA,RUA CORONEL BORDINI,232,TRES FIGUEIRAS,90440002,PORTO ALEGRE,RS,170,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,179,179,ALFACE CRESPA ROXA,5,UN,"3,04",0,"15,2",HORTTI,1560,CARTÃO DE CRÉDITO,A VISTA
170,3574,ALBAN ROSSOLLIN CAFE E BOULANGERIE LTDA - ALBAN ROSSOLLIN,LARTISAN,25306500000000,PESSOA JURIDICA,RUA CORONEL BORDINI,232,TRES FIGUEIRAS,90440002,PORTO ALEGRE,RS,170,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,274,274,CEBOLA ROXA,345,KG,"8,7",0,3,HORTTI,1560,CARTÃO DE CRÉDITO,A VISTA
170,3574,ALBAN ROSSOLLIN CAFE E BOULANGERIE LTDA - ALBAN ROSSOLLIN,LARTISAN,25306500000000,PESSOA JURIDICA,RUA CORONEL BORDINI,232,TRES FIGUEIRAS,90440002,PORTO ALEGRE,RS,170,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,318,318,LIMAO SICILIANO,965,KG,"14,5",0,"13,99",HORTTI,1560,CARTÃO DE CRÉDITO,A VISTA
170,3574,ALBAN ROSSOLLIN CAFE E BOULANGERIE LTDA - ALBAN ROSSOLLIN,LARTISAN,25306500000000,PESSOA JURIDICA,RUA CORONEL BORDINI,232,TRES FIGUEIRAS,90440002,PORTO ALEGRE,RS,170,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,515,515,TOMATE CEREJA BDJ,3,BJ,"6,53",0,"19,59",HORTTI,1560,CARTÃO DE CRÉDITO,A VISTA
171,3384,LEVE BISTRO LTDA,LEVE BISTRO,20783000000000,PESSOA JURIDICA,RUA DOUTOR NEY DE ALMEIDA BRITO,125,JARDIM LINDOIA,91050220,PORTO ALEGRE,RS,171,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,8,8,CEBOLA PRIMEIRA,2.25,KG,"4,71",0,"10,6",HORTTI,1561,CARTEIRA SEMANAL + BOLETO,14 DD
171,3384,LEVE BISTRO LTDA,LEVE BISTRO,20783000000000,PESSOA JURIDICA,RUA DOUTOR NEY DE ALMEIDA BRITO,125,JARDIM LINDOIA,91050220,PORTO ALEGRE,RS,171,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,61,61,ESPINAFRE,5,UN,"2,17",0,"10,85",HORTTI,1561,CARTEIRA SEMANAL + BOLETO,14 DD
171,3384,LEVE BISTRO LTDA,LEVE BISTRO,20783000000000,PESSOA JURIDICA,RUA DOUTOR NEY DE ALMEIDA BRITO,125,JARDIM LINDOIA,91050220,PORTO ALEGRE,RS,171,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,70,70,BERINJELA,2.335,KG,"3,99",0,"9,32",HORTTI,1561,CARTEIRA SEMANAL + BOLETO,14 DD
171,3384,LEVE BISTRO LTDA,LEVE BISTRO,20783000000000,PESSOA JURIDICA,RUA DOUTOR NEY DE ALMEIDA BRITO,125,JARDIM LINDOIA,91050220,PORTO ALEGRE,RS,171,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,513,513,CEBOLINHA VERDE,1,UN,"2,9",0,"2,9",HORTTI,1561,CARTEIRA SEMANAL + BOLETO,14 DD
171,3384,LEVE BISTRO LTDA,LEVE BISTRO,20783000000000,PESSOA JURIDICA,RUA DOUTOR NEY DE ALMEIDA BRITO,125,JARDIM LINDOIA,91050220,PORTO ALEGRE,RS,171,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,561,561,BATATA DOCE BRANCA PRIMEIRA,2.22,KG,"5,44",0,"12,08",HORTTI,1561,CARTEIRA SEMANAL + BOLETO,14 DD
172,4342,MORGANA FONSECA LUCHESE BONATTO LTDA,BALÃO AZUL FILIAL,2598010000000,PESSOA JURIDICA,Rua Castro Alves,711,Rio Branco,90430131,PORTO ALEGRE,RS,172,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,8,8,CEBOLA PRIMEIRA,1.185,KG,"4,71",0,"5,58",HORTTI,1563,BOLETO CORA,14 DD
172,4342,MORGANA FONSECA LUCHESE BONATTO LTDA,BALÃO AZUL FILIAL,2598010000000,PESSOA JURIDICA,Rua Castro Alves,711,Rio Branco,90430131,PORTO ALEGRE,RS,172,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,26,26,BROCOLIS,4,UN,"5,8",0,"23,2",HORTTI,1563,BOLETO CORA,14 DD
172,4342,MORGANA FONSECA LUCHESE BONATTO LTDA,BALÃO AZUL FILIAL,2598010000000,PESSOA JURIDICA,Rua Castro Alves,711,Rio Branco,90430131,PORTO ALEGRE,RS,172,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,27,27,CENOURA PRIMEIRA,01.09,KG,"5,8",0,"6,32",HORTTI,1563,BOLETO CORA,14 DD
172,4342,MORGANA FONSECA LUCHESE BONATTO LTDA,BALÃO AZUL FILIAL,2598010000000,PESSOA JURIDICA,Rua Castro Alves,711,Rio Branco,90430131,PORTO ALEGRE,RS,172,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,29,29,COUVE FLOR,3,UN,"6,89",0,"20,67",HORTTI,1563,BOLETO CORA,14 DD
172,4342,MORGANA FONSECA LUCHESE BONATTO LTDA,BALÃO AZUL FILIAL,2598010000000,PESSOA JURIDICA,Rua Castro Alves,711,Rio Branco,90430131,PORTO ALEGRE,RS,172,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,35,35,MELAO ESPANHOL,3.25,KG,"7,25",0,"23,56",HORTTI,1563,BOLETO CORA,14 DD
172,4342,MORGANA FONSECA LUCHESE BONATTO LTDA,BALÃO AZUL FILIAL,2598010000000,PESSOA JURIDICA,Rua Castro Alves,711,Rio Branco,90430131,PORTO ALEGRE,RS,172,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,46,46,MORANGA CABOTIA,2.42,KG,"3,22",0,"7,79",HORTTI,1563,BOLETO CORA,14 DD
172,4342,MORGANA FONSECA LUCHESE BONATTO LTDA,BALÃO AZUL FILIAL,2598010000000,PESSOA JURIDICA,Rua Castro Alves,711,Rio Branco,90430131,PORTO ALEGRE,RS,172,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,113,113,TOMATE LONGA VIDA PRIMEIRA,01.06,KG,"7,97",0,"8,45",HORTTI,1563,BOLETO CORA,14 DD
172,4342,MORGANA FONSECA LUCHESE BONATTO LTDA,BALÃO AZUL FILIAL,2598010000000,PESSOA JURIDICA,Rua Castro Alves,711,Rio Branco,90430131,PORTO ALEGRE,RS,172,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,492,492,SALSA,1,UN,"2,9",0,"2,9",HORTTI,1563,BOLETO CORA,14 DD
172,4342,MORGANA FONSECA LUCHESE BONATTO LTDA,BALÃO AZUL FILIAL,2598010000000,PESSOA JURIDICA,Rua Castro Alves,711,Rio Branco,90430131,PORTO ALEGRE,RS,172,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,494,494,MORANGO BANDEJA 250G,3,UN,"8,7",0,"26,1",HORTTI,1563,BOLETO CORA,14 DD
172,4342,MORGANA FONSECA LUCHESE BONATTO LTDA,BALÃO AZUL FILIAL,2598010000000,PESSOA JURIDICA,Rua Castro Alves,711,Rio Branco,90430131,PORTO ALEGRE,RS,172,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,556,556,BANANA CATURRA PRIMEIRA,04.04,KG,"3,99",0,"16,12",HORTTI,1563,BOLETO CORA,14 DD
172,4342,MORGANA FONSECA LUCHESE BONATTO LTDA,BALÃO AZUL FILIAL,2598010000000,PESSOA JURIDICA,Rua Castro Alves,711,Rio Branco,90430131,PORTO ALEGRE,RS,172,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,3603,3603,ABACAXI PEROLA MEDIO,2,UN,"7,25",0,"14,5",HORTTI,1563,BOLETO CORA,14 DD
172,4342,MORGANA FONSECA LUCHESE BONATTO LTDA,BALÃO AZUL FILIAL,2598010000000,PESSOA JURIDICA,Rua Castro Alves,711,Rio Branco,90430131,PORTO ALEGRE,RS,172,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,3681,3681,UVA SEM SEMENTE BRANCA 500G,4,BJ,"14,5",0,58,HORTTI,1563,BOLETO CORA,14 DD
172,4342,MORGANA FONSECA LUCHESE BONATTO LTDA,BALÃO AZUL FILIAL,2598010000000,PESSOA JURIDICA,Rua Castro Alves,711,Rio Branco,90430131,PORTO ALEGRE,RS,172,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,11213,11213,MELANCIA,10.07,KG,"5,08",0,"54,36",HORTTI,1563,BOLETO CORA,14 DD
172,4342,MORGANA FONSECA LUCHESE BONATTO LTDA,BALÃO AZUL FILIAL,2598010000000,PESSOA JURIDICA,Rua Castro Alves,711,Rio Branco,90430131,PORTO ALEGRE,RS,172,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,11507,11507,MAMAO FORMOSA,1.94,KG,"6,53",0,"12,67",HORTTI,1563,BOLETO CORA,14 DD
173,4286,MORGANA FONSECA LUCHESE BONATTO LTDA,BALÃO AZUL VIVÊNCIAS,2598010000000,PESSOA JURIDICA,RUA PROFESSOR JOSÉ SALGADO MARTINS,191,BELA VISTA,90450150,PORTO ALEGRE,RS,173,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,86,86,MACA GALA,6.1,KG,"10,08",0,"61,49",HORTTI,1562,CARTEIRA SEMANAL + BOLETO,14 DD
173,4286,MORGANA FONSECA LUCHESE BONATTO LTDA,BALÃO AZUL VIVÊNCIAS,2598010000000,PESSOA JURIDICA,RUA PROFESSOR JOSÉ SALGADO MARTINS,191,BELA VISTA,90450150,PORTO ALEGRE,RS,173,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,113,113,TOMATE LONGA VIDA PRIMEIRA,5.075,KG,"7,97",0,"40,45",HORTTI,1562,CARTEIRA SEMANAL + BOLETO,14 DD
173,4286,MORGANA FONSECA LUCHESE BONATTO LTDA,BALÃO AZUL VIVÊNCIAS,2598010000000,PESSOA JURIDICA,RUA PROFESSOR JOSÉ SALGADO MARTINS,191,BELA VISTA,90450150,PORTO ALEGRE,RS,173,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,502,502,REPOLHO VERDE,2,UN,"7,25",0,"14,5",HORTTI,1562,CARTEIRA SEMANAL + BOLETO,14 DD
173,4286,MORGANA FONSECA LUCHESE BONATTO LTDA,BALÃO AZUL VIVÊNCIAS,2598010000000,PESSOA JURIDICA,RUA PROFESSOR JOSÉ SALGADO MARTINS,191,BELA VISTA,90450150,PORTO ALEGRE,RS,173,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,504,504,BANANA PRATA PRIMEIRA,16.5,KG,"7,11",0,"117,32",HORTTI,1562,CARTEIRA SEMANAL + BOLETO,14 DD
173,4286,MORGANA FONSECA LUCHESE BONATTO LTDA,BALÃO AZUL VIVÊNCIAS,2598010000000,PESSOA JURIDICA,RUA PROFESSOR JOSÉ SALGADO MARTINS,191,BELA VISTA,90450150,PORTO ALEGRE,RS,173,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,11213,11213,MELANCIA,15,KG,"5,08",0,"76,2",HORTTI,1562,CARTEIRA SEMANAL + BOLETO,14 DD
177,4196,VERA PINHEIRO DOS SANTOS,CAFÉ DA GLORIA,53287500000000,PESSOA JURIDICA,AVENIDA PROFESSOR OSCAR PEREIRA,2438,GLÓRIA,90660080,PORTO ALEGRE,RS,177,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,27,27,CENOURA PRIMEIRA,2.075,KG,"5,8",0,"12,04",HORTTI,1566,PIX,A VISTA
177,4196,VERA PINHEIRO DOS SANTOS,CAFÉ DA GLORIA,53287500000000,PESSOA JURIDICA,AVENIDA PROFESSOR OSCAR PEREIRA,2438,GLÓRIA,90660080,PORTO ALEGRE,RS,177,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,2821,2821,AIPIM HIGIENIZADO CONGELADO,5,KG,"9,43",0,"47,15",HORTTI,1566,PIX,A VISTA
177,4196,VERA PINHEIRO DOS SANTOS,CAFÉ DA GLORIA,53287500000000,PESSOA JURIDICA,AVENIDA PROFESSOR OSCAR PEREIRA,2438,GLÓRIA,90660080,PORTO ALEGRE,RS,177,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,3603,3603,ABACAXI PEROLA MEDIO,2,UN,"7,25",0,"14,5",HORTTI,1566,PIX,A VISTA
177,4196,VERA PINHEIRO DOS SANTOS,CAFÉ DA GLORIA,53287500000000,PESSOA JURIDICA,AVENIDA PROFESSOR OSCAR PEREIRA,2438,GLÓRIA,90660080,PORTO ALEGRE,RS,177,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,3690,3690,BATATA INGLESA BRANCA PRIMEIRA,03.04,KG,"9,06",0,"27,54",HORTTI,1566,PIX,A VISTA
177,4196,VERA PINHEIRO DOS SANTOS,CAFÉ DA GLORIA,53287500000000,PESSOA JURIDICA,AVENIDA PROFESSOR OSCAR PEREIRA,2438,GLÓRIA,90660080,PORTO ALEGRE,RS,177,FATURADO,PEDIDO VENDA,1/9/2024,1/10/2024,11315,11315,LARANJA SUCO MEDIA VERDE,5.13,KG,"4,03",0,"20,67",HORTTI,1566,PIX,A VISTA
178,4199,FORA DA LEI CRAFT BEER,FORA DA LEI - ASSIS BRASIL,2225240000000,PESSOA JURIDICA,AV ASSIS BRASIL,1116,PASSO DA AREIA,91010001,PORTO ALEGRE,RS,178,FATURADO,PEDIDO VENDA,1/10/2024,1/10/2024,33,33,HORTELA,3,UN,"2,17",0,"6,51",HORTTI,1578,CARTEIRA + PIX,A VISTA
178,4199,FORA DA LEI CRAFT BEER,FORA DA LEI - ASSIS BRASIL,2225240000000,PESSOA JURIDICA,AV ASSIS BRASIL,1116,PASSO DA AREIA,91010001,PORTO ALEGRE,RS,178,FATURADO,PEDIDO VENDA,1/10/2024,1/10/2024,39,39,RUCULA,1,UN,"2,17",0,"2,17",HORTTI,1578,CARTEIRA + PIX,A VISTA
178,4199,FORA DA LEI CRAFT BEER,FORA DA LEI - ASSIS BRASIL,2225240000000,PESSOA JURIDICA,AV ASSIS BRASIL,1116,PASSO DA AREIA,91010001,PORTO ALEGRE,RS,178,FATURADO,PEDIDO VENDA,1/10/2024,1/10/2024,2821,2821,AIPIM HIGIENIZADO CONGELADO,6,KG,"9,43",0,"56,58",HORTTI,1578,CARTEIRA + PIX,A VISTA
179,4231,PATRICIA MAIERHOFER,PATRICIA MAIERHOFER,2323326066,PESSOA FISICA,RUA MOEMA,470,CHÁCARA DAS PEDRAS,91330500,PORTO ALEGRE,RS,179,FATURADO,PEDIDO VENDA,1/10/2024,1/10/2024,26,26,BROCOLIS,1,UN,8,0,8,HORTTI,1572,PIX,A VISTA
179,4231,PATRICIA MAIERHOFER,PATRICIA MAIERHOFER,2323326066,PESSOA FISICA,RUA MOEMA,470,CHÁCARA DAS PEDRAS,91330500,PORTO ALEGRE,RS,179,FATURADO,PEDIDO VENDA,1/10/2024,1/10/2024,27,27,CENOURA PRIMEIRA,1.015,KG,8,0,"8,12",HORTTI,1572,PIX,A VISTA
179,4231,PATRICIA MAIERHOFER,PATRICIA MAIERHOFER,2323326066,PESSOA FISICA,RUA MOEMA,470,CHÁCARA DAS PEDRAS,91330500,PORTO ALEGRE,RS,179,FATURADO,PEDIDO VENDA,1/10/2024,1/10/2024,29,29,COUVE FLOR,1,UN,"9,5",0,"9,5",HORTTI,1572,PIX,A VISTA
179,4231,PATRICIA MAIERHOFER,PATRICIA MAIERHOFER,2323326066,PESSOA FISICA,RUA MOEMA,470,CHÁCARA DAS PEDRAS,91330500,PORTO ALEGRE,RS,179,FATURADO,PEDIDO VENDA,1/10/2024,1/10/2024,35,35,MELAO ESPANHOL,01.09,KG,10,0,"10,9",HORTTI,1572,PIX,A VISTA
179,4231,PATRICIA MAIERHOFER,PATRICIA MAIERHOFER,2323326066,PESSOA FISICA,RUA MOEMA,470,CHÁCARA DAS PEDRAS,91330500,PORTO ALEGRE,RS,179,FATURADO,PEDIDO VENDA,1/10/2024,1/10/2024,39,39,RUCULA,1,UN,3,0,3,HORTTI,1572,PIX,A VISTA
179,4231,PATRICIA MAIERHOFER,PATRICIA MAIERHOFER,2323326066,PESSOA FISICA,RUA MOEMA,470,CHÁCARA DAS PEDRAS,91330500,PORTO ALEGRE,RS,179,FATURADO,PEDIDO VENDA,1/10/2024,1/10/2024,47,47,PEPINO JAPONES,0.71,KG,8,0,"5,68",HORTTI,1572,PIX,A VISTA
179,4231,PATRICIA MAIERHOFER,PATRICIA MAIERHOFER,2323326066,PESSOA FISICA,RUA MOEMA,470,CHÁCARA DAS PEDRAS,91330500,PORTO ALEGRE,RS,179,FATURADO,PEDIDO VENDA,1/10/2024,1/10/2024,113,113,TOMATE LONGA VIDA PRIMEIRA,535,KG,11,0,"5,89",HORTTI,1572,PIX,A VISTA
179,4231,PATRICIA MAIERHOFER,PATRICIA MAIERHOFER,2323326066,PESSOA FISICA,RUA MOEMA,470,CHÁCARA DAS PEDRAS,91330500,PORTO ALEGRE,RS,179,FATURADO,PEDIDO VENDA,1/10/2024,1/10/2024,129,129,ALFACE CRESPA VERDE,1,UN,"4,2",0,"4,2",HORTTI,1572,PIX,A VISTA
